,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF
203,1664,20,RL,105.0,13693,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2288.0,Unf,342.0,2630.0,GasA,Ex,Y,SBrkr,2674,0,2674,4962.0,2.0,2.5,4.5,2,1,Ex,8.0,8,Typ,2,Gd,Attchd,2007.0,Fin,3.0,TA,TA,Y,360,50,50,0,No Pool,No Fence,None,0,3,2009,WD,Normal,2,2,6538.0,5304.0
204,1665,20,RL,95.0,11578,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1736.0,1736.0,GasA,Ex,Y,SBrkr,1736,0,1736,1736.0,0.0,2.0,2.0,3,1,Ex,6.0,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,TA,TA,Y,319,90,90,0,No Pool,No Fence,None,0,7,2009,WD,Normal,1,1,4608.0,3472.0
205,1666,20,RL,129.0,16870,Pave,No Alley Access,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,Unf,251.0,1782.0,GasA,Ex,Y,SBrkr,1782,0,1782,3313.0,1.0,2.0,3.0,3,1,Gd,7.0,7,Typ,2,Gd,Attchd,2004.0,Fin,3.0,TA,TA,Y,99,82,82,0,No Pool,No Fence,None,0,4,2009,WD,Normal,5,4,4734.0,3564.0
206,1667,60,RL,59.0,23303,Pave,No Alley Access,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230.0,Unf,278.0,1508.0,GasA,Ex,Y,SBrkr,1508,1012,2520,3750.0,1.0,2.5,3.5,5,1,Ex,10.0,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,TA,TA,Y,192,273,273,0,No Pool,No Fence,None,0,6,2009,WD,Family,2,2,4688.0,4028.0
207,1668,20,RL,87.0,10367,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,724.0,1739.0,GasA,Ex,Y,SBrkr,1743,0,1743,2758.0,1.0,2.0,3.0,3,1,Ex,7.0,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,TA,TA,Y,168,45,45,0,No Pool,No Fence,None,0,6,2009,ConLI,Normal,1,1,4693.0,3482.0
208,1669,20,RL,77.0,10872,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,467.0,1504.0,GasA,Ex,Y,SBrkr,1531,0,1531,2568.0,1.0,2.0,3.0,2,1,Ex,6.0,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,TA,TA,Y,184,52,52,0,No Pool,No Fence,None,0,2,2009,WD,Normal,3,3,3857.0,3035.0
209,1670,20,RL,102.0,13514,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,285.0,Ex,TA,PConc,Ex,TA,No,GLQ,1142.0,Unf,632.0,1774.0,GasA,Ex,Y,SBrkr,1808,0,1808,2950.0,1.0,2.0,3.0,3,1,Ex,7.0,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,TA,TA,Y,200,26,26,0,No Pool,No Fence,None,0,3,2009,WD,Normal,1,1,4717.0,3582.0
210,1671,20,RL,90.0,12878,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,ALQ,1262.0,Unf,498.0,1760.0,GasA,Ex,Y,SBrkr,1760,0,1760,3022.0,1.0,2.0,3.0,3,1,Gd,7.0,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,TA,TA,Y,165,190,190,0,No Pool,No Fence,None,0,6,2009,WD,Normal,6,5,4521.0,3520.0
211,1672,20,RL,110.0,15274,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,480.0,2452.0,GasA,Ex,Y,SBrkr,2452,0,2452,4424.0,2.0,2.0,4.0,3,1,Ex,8.0,10,Typ,1,Gd,Attchd,2003.0,Fin,3.0,TA,TA,Y,0,116,116,0,No Pool,MnPrv,None,0,7,2009,WD,Normal,6,6,6514.0,4904.0
212,1673,60,RL,96.0,13262,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1082.0,1082.0,GasA,Ex,Y,SBrkr,1105,1295,2400,2400.0,0.0,3.5,3.5,4,1,Gd,9.0,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,TA,TA,Y,114,40,40,0,No Pool,No Fence,None,0,6,2009,WD,Normal,6,5,4398.0,3482.0
213,1674,20,RL,70.0,9658,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1598.0,1598.0,GasA,Gd,Y,SBrkr,1606,0,1606,1606.0,0.0,2.0,2.0,3,1,Gd,6.0,6,Typ,1,Gd,Attchd,2006.0,RFn,3.0,TA,TA,Y,230,60,60,0,No Pool,No Fence,None,0,7,2009,WD,Normal,3,3,4458.0,3204.0
214,1675,120,RL,47.0,6904,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,ALQ,836.0,Unf,522.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,1358,2194.0,0.0,2.0,2.0,2,1,Gd,5.0,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,TA,TA,Y,192,36,36,0,No Pool,No Fence,None,0,8,2009,WD,Normal,4,4,3440.0,2716.0
215,1676,120,RL,34.0,5122,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,425.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,1306,2187.0,1.0,2.0,3.0,1,1,Gd,5.0,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,TA,TA,Y,170,63,63,0,No Pool,No Fence,None,0,3,2009,WD,Normal,4,4,3371.0,2612.0
216,1677,120,RL,80.0,10307,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,474.0,1350.0,GasA,Ex,Y,SBrkr,1358,0,1358,2234.0,1.0,2.0,3.0,2,1,Gd,6.0,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,TA,TA,Y,192,26,26,0,No Pool,No Fence,None,0,5,2009,WD,Normal,2,1,3368.0,2708.0
217,1678,20,RL,100.0,14836,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,2004,2005,Hip,CompShg,CemntBd,CemntBd,Stone,730.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2146.0,Unf,346.0,2492.0,GasA,Ex,Y,SBrkr,2492,0,2492,4638.0,1.0,2.5,3.5,2,1,Ex,7.0,8,Typ,1,Ex,Attchd,2004.0,Fin,3.0,TA,TA,Y,226,235,235,0,No Pool,No Fence,None,0,2,2009,WD,Abnorml,5,4,6663.0,4984.0
218,1679,20,RL,117.0,15262,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,643.0,2200.0,GasA,Ex,Y,SBrkr,2200,0,2200,3757.0,1.0,2.5,3.5,3,1,Ex,8.0,8,Typ,1,Gd,Attchd,2003.0,Fin,3.0,TA,TA,Y,208,55,55,0,No Pool,No Fence,None,0,7,2009,WD,Normal,6,5,5555.0,4400.0
219,1680,120,RL,44.0,7390,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2008,2009,Hip,CompShg,MetalSd,MetalSd,BrkFace,308.0,Ex,TA,PConc,Ex,TA,No,GLQ,800.0,Unf,1084.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,1884,2684.0,1.0,2.0,3.0,2,1,Ex,6.0,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,TA,TA,Y,231,90,90,0,No Pool,No Fence,None,0,5,2009,New,Partial,1,0,4725.0,3768.0
220,1681,120,RL,48.0,6472,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1451.0,1451.0,GasA,Ex,Y,SBrkr,1456,0,1456,1456.0,0.0,2.0,2.0,2,1,Ex,5.0,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,TA,TA,Y,192,42,42,0,No Pool,No Fence,None,0,4,2009,WD,Normal,1,1,3946.0,2907.0
221,1682,20,RL,129.0,16770,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1196.0,Unf,516.0,1712.0,GasA,Ex,Y,SBrkr,1712,0,1712,2908.0,1.0,2.0,3.0,3,1,Gd,7.0,8,Typ,1,Gd,Attchd,2002.0,RFn,3.0,TA,TA,Y,218,183,183,0,No Pool,No Fence,None,0,9,2009,WD,Normal,7,6,4395.0,3424.0
222,1683,120,RL,48.0,3480,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,1405,1405.0,0.0,2.0,2.0,2,1,Gd,5.0,6,Typ,1,TA,Attchd,2003.0,RFn,2.0,TA,TA,Y,148,36,36,0,No Pool,No Fence,None,0,11,2009,WD,Normal,6,6,3451.0,2810.0
223,1684,60,RL,63.0,10928,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,1456,1456.0,0.0,2.5,2.5,3,1,Gd,7.0,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,TA,TA,Y,100,0,0,0,No Pool,No Fence,None,0,6,2009,WD,Normal,4,4,2574.0,2184.0
224,1685,60,RL,57.0,8918,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,745.0,745.0,GasA,Ex,Y,SBrkr,745,745,1490,1490.0,0.0,2.5,2.5,3,1,Gd,7.0,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,TA,TA,Y,36,20,20,0,No Pool,No Fence,None,0,7,2009,WD,Normal,4,3,2627.0,2235.0
225,1686,120,RL,43.0,3182,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,1204.0,1220.0,GasA,Ex,Y,SBrkr,1220,0,1220,1236.0,0.0,2.0,2.0,2,1,Gd,5.0,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,TA,TA,Y,100,16,16,0,No Pool,No Fence,None,0,8,2009,WD,Normal,4,3,2853.0,2440.0
226,1687,80,RL,59.0,9434,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2004,2005,Gable,CompShg,WdShing,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,384.0,384.0,GasA,Ex,Y,SBrkr,744,630,1374,1374.0,0.0,2.5,2.5,3,1,Gd,7.0,6,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,TA,TA,Y,100,0,0,0,No Pool,No Fence,None,0,8,2009,WD,Normal,5,4,2158.0,1758.0
227,1688,60,RL,62.0,7984,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,868.0,868.0,GasA,Ex,Y,SBrkr,868,762,1630,1630.0,0.0,2.5,2.5,3,1,Gd,7.0,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,TA,TA,Y,120,48,48,0,No Pool,No Fence,None,0,9,2009,WD,Normal,5,4,3134.0,2498.0
228,1689,60,RL,61.0,10125,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,846.0,846.0,GasA,Ex,Y,SBrkr,846,748,1594,1594.0,0.0,2.5,2.5,3,1,Gd,7.0,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,TA,TA,Y,300,48,48,0,No Pool,MnPrv,None,0,7,2009,WD,Normal,5,5,2874.0,2440.0
229,1690,60,RL,0.0,8965,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652.0,Unf,130.0,782.0,GasA,Ex,Y,SBrkr,806,683,1489,2141.0,1.0,2.5,3.5,3,1,Gd,8.0,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,TA,TA,Y,0,75,75,0,No Pool,No Fence,None,0,6,2009,WD,Normal,6,6,2671.0,2271.0
230,1691,60,RL,0.0,8174,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,494.0,Unf,204.0,698.0,GasA,Ex,Y,SBrkr,698,644,1342,1836.0,1.0,2.5,3.5,3,1,Gd,8.0,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,TA,TA,Y,100,56,56,0,No Pool,No Fence,None,0,5,2009,WD,Normal,6,6,2433.0,2040.0
231,1692,60,RL,0.0,12891,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,651.0,Unf,219.0,870.0,GasA,Ex,Y,SBrkr,878,1126,2004,2655.0,1.0,2.5,3.5,4,1,Gd,9.0,8,Typ,1,Gd,BuiltIn,2002.0,Fin,3.0,TA,TA,Y,0,48,48,0,No Pool,No Fence,None,0,7,2009,WD,Normal,7,7,3518.0,2874.0
232,1693,80,RL,61.0,9734,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241.0,Rec,30.0,384.0,GasA,Ex,Y,SBrkr,744,630,1374,1728.0,0.0,2.5,2.5,3,1,Gd,7.0,7,Typ,0,No Fireplace,BuiltIn,2004.0,Fin,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,5,2009,WD,Normal,5,5,2158.0,1758.0
233,1694,60,RL,42.0,8433,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,683.0,Unf,111.0,794.0,GasA,Ex,Y,SBrkr,819,695,1514,2197.0,1.0,2.5,3.5,3,1,TA,8.0,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,TA,TA,Y,0,72,72,0,No Pool,No Fence,None,0,6,2009,WD,Normal,9,9,2702.0,2308.0
234,1695,80,RL,62.0,7750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,1430,1430.0,0.0,2.5,2.5,3,1,TA,7.0,7,Typ,1,TA,BuiltIn,1999.0,RFn,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,3,2009,WD,Normal,10,9,2214.0,1814.0
235,1696,60,RL,0.0,15896,Pave,No Alley Access,IR2,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,ALQ,913.0,Unf,264.0,1177.0,GasA,Ex,Y,SBrkr,1223,1089,2312,3225.0,1.0,2.5,3.5,4,1,Gd,9.0,8,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,TA,TA,Y,298,0,0,0,No Pool,No Fence,None,0,5,2009,WD,Normal,10,10,4357.0,3489.0
236,1697,80,RL,64.0,7848,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,1430,1430.0,0.0,2.5,2.5,3,1,TA,7.0,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2009,WD,Normal,10,10,2224.0,1814.0
237,1698,60,RL,106.0,12720,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173.0,Unf,282.0,1455.0,GasA,Ex,Y,SBrkr,1466,1221,2687,3860.0,1.0,2.5,3.5,4,1,Gd,9.0,10,Typ,2,TA,BuiltIn,2000.0,RFn,3.0,TA,TA,Y,252,30,30,0,No Pool,No Fence,None,0,9,2009,WD,Normal,9,9,5102.0,4142.0
238,1699,20,RL,0.0,10750,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,Gd,TA,PConc,Gd,TA,Av,BLQ,236.0,GLQ,262.0,2024.0,GasA,Ex,Y,SBrkr,2063,0,2063,3825.0,1.0,2.0,3.0,3,1,Gd,7.0,7,Typ,2,Gd,Attchd,1994.0,Fin,3.0,TA,TA,Y,182,56,56,0,No Pool,No Fence,None,0,6,2009,WD,Normal,15,14,5536.0,4087.0
239,1700,60,RL,79.0,9085,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286.0,Gd,TA,PConc,Gd,TA,No,GLQ,816.0,Unf,254.0,1070.0,GasA,Ex,Y,SBrkr,1094,967,2061,2877.0,1.0,2.5,3.5,3,1,Gd,8.0,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,TA,TA,Y,296,102,311,0,No Pool,No Fence,None,0,11,2009,WD,Normal,14,13,4064.0,3131.0
240,1701,60,RL,0.0,11692,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,549.0,1173.0,GasA,Ex,Y,SBrkr,1215,1017,2232,2856.0,1.0,2.5,3.5,3,1,Gd,8.0,8,Typ,1,TA,Attchd,1993.0,RFn,2.0,TA,TA,Y,173,165,165,0,No Pool,No Fence,None,0,10,2009,WD,Normal,16,15,4400.0,3405.0
241,1702,20,RL,86.0,11194,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1696.0,1696.0,GasA,Ex,Y,SBrkr,1696,0,1696,1696.0,0.0,2.0,2.0,3,1,Gd,6.0,7,Typ,0,No Fireplace,Attchd,2008.0,RFn,3.0,TA,TA,Y,120,56,56,0,No Pool,No Fence,None,0,9,2009,WD,Normal,1,1,4604.0,3392.0
242,1703,20,RL,78.0,10206,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,1658,1658.0,0.0,2.5,2.5,3,1,Gd,7.0,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,TA,TA,Y,144,44,44,0,No Pool,No Fence,None,0,9,2009,WD,Normal,1,1,4292.0,3272.0
243,1704,20,RL,85.0,10130,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1294.0,Unf,408.0,1702.0,GasA,Ex,Y,SBrkr,1702,0,1702,2996.0,1.0,2.0,3.0,3,1,Gd,7.0,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,TA,TA,Y,0,69,69,0,No Pool,No Fence,None,0,3,2009,WD,Normal,2,2,4508.0,3404.0
244,1705,20,RL,76.0,9139,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,379.0,Unf,1043.0,1422.0,GasA,Ex,Y,SBrkr,1432,0,1432,1811.0,0.0,2.0,2.0,3,1,Gd,6.0,7,Typ,1,Gd,Attchd,2006.0,Fin,2.0,TA,TA,Y,297,50,50,0,No Pool,No Fence,None,0,9,2009,WD,Normal,3,3,3552.0,2854.0
245,1706,20,RL,85.0,11128,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,Unf,300.0,2458.0,GasA,Ex,Y,SBrkr,2490,0,2490,4648.0,1.0,2.0,3.0,2,1,Ex,6.0,9,Typ,2,Gd,Attchd,2005.0,Fin,3.0,TA,TA,Y,70,226,226,0,No Pool,GdPrv,None,0,10,2009,WD,Normal,4,3,5941.0,4948.0
246,1707,20,FV,90.0,7993,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2008,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1436.0,1436.0,GasA,Ex,Y,SBrkr,1436,0,1436,1436.0,0.0,2.0,2.0,3,1,Gd,6.0,6,Typ,0,No Fireplace,Attchd,2008.0,Fin,2.0,TA,TA,Y,0,121,121,0,No Pool,No Fence,None,0,10,2009,New,Partial,1,0,3401.0,2872.0
247,1708,20,FV,72.0,8640,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1402.0,1402.0,GasA,Ex,Y,SBrkr,1402,0,1402,1402.0,0.0,2.0,2.0,3,1,Gd,6.0,7,Typ,0,No Fireplace,Attchd,2008.0,RFn,2.0,TA,TA,Y,205,126,126,0,No Pool,No Fence,None,0,5,2009,WD,Normal,1,1,3429.0,2804.0
