,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel
177,1638,60,RL,0.0,13250,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,832.0,832.0,GasA,TA,Y,SBrkr,1154,896,0,2050,2050,2050.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,8,Typ,1,TA,Attchd,1978.0,RFn,2.0,529.0,TA,TA,Y,192,192,0,0,0,192,0,No Pool,No Fence,None,0,5,2009,WD,Abnorml,31,31
178,1639,20,RL,80.0,10928,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,TA,TA,PConc,TA,TA,No,LwQ,363.0,Unf,0.0,363.0,1064.0,1427.0,GasA,TA,Y,SBrkr,1671,0,0,1671,1671,2034.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,484.0,TA,TA,Y,252,55,0,0,0,55,0,No Pool,No Fence,None,0,8,2009,WD,Normal,31,23
179,1640,60,RL,0.0,12388,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1980,1991,Gable,CompShg,Plywood,Plywood,BrkFace,229.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,Unf,0.0,602.0,441.0,1043.0,GasA,TA,Y,SBrkr,1539,1134,0,2673,2673,3275.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,9,Typ,1,TA,BuiltIn,1980.0,RFn,2.0,441.0,TA,TA,Y,178,84,0,0,0,84,0,No Pool,No Fence,None,0,8,2009,WD,Normal,29,18
180,1641,20,RL,80.0,11088,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,0.0,832.0,308.0,1140.0,GasA,Gd,Y,SBrkr,1707,0,0,1707,1707,2539.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,7,Typ,1,TA,Attchd,1978.0,Fin,2.0,479.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,5,2009,WD,Normal,31,11
181,1642,60,FV,70.0,7000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,CemntBd,CemntBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,0.0,622.0,304.0,926.0,GasA,Ex,Y,SBrkr,1016,868,0,1884,1884,2506.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,7,Typ,1,Ex,Attchd,2003.0,RFn,2.0,581.0,TA,TA,Y,0,35,0,0,0,35,0,No Pool,No Fence,None,0,6,2009,WD,Normal,6,6
182,1643,60,FV,0.0,7500,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1058.0,1058.0,GasA,Ex,Y,SBrkr,1058,816,0,1874,1874,1874.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,588.0,TA,TA,Y,0,134,0,0,0,134,0,No Pool,No Fence,None,0,3,2009,WD,Normal,9,8
183,1644,60,FV,0.0,8470,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,225.0,ALQ,276.0,501.0,471.0,972.0,GasA,Ex,Y,SBrkr,972,839,0,1811,1811,2312.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,565.0,TA,TA,Y,225,48,0,0,0,48,0,No Pool,No Fence,None,0,10,2009,WD,Normal,7,7
184,1645,20,RL,0.0,9373,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,161.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1333.0,LwQ,168.0,1501.0,120.0,1621.0,GasA,TA,Y,SBrkr,1621,0,0,1621,1621,3122.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,TA,7.0,7.0,7,Typ,2,Fa,Attchd,1975.0,RFn,2.0,478.0,TA,TA,Y,0,0,0,0,490,490,0,No Pool,No Fence,None,0,6,2009,WD,Normal,34,34
185,1646,20,RL,78.0,10140,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,888.0,228.0,1116.0,GasA,Ex,Y,SBrkr,1116,0,0,1116,1116,2004.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,TA,7.0,7.0,6,Typ,1,TA,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,GdWo,None,0,4,2009,WD,Normal,35,35
186,1647,20,RL,85.0,11050,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,636.0,Unf,0.0,636.0,540.0,1176.0,GasA,Fa,Y,SBrkr,1193,0,0,1193,1193,1829.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,5,Typ,1,TA,Attchd,1975.0,Unf,2.0,506.0,TA,TA,Y,40,0,0,0,0,0,0,No Pool,No Fence,None,0,8,2009,WD,Normal,34,34
187,1648,20,RL,0.0,7830,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,1180.0,1180.0,GasA,TA,Y,SBrkr,1180,0,0,1180,1180,1180.0,0.0,0.0,0.0,1,1,1.5,1.5,2,1,TA,4.5,5.0,6,Typ,0,No Fireplace,Attchd,1970.0,RFn,2.0,477.0,TA,TA,Y,0,45,0,0,0,45,0,No Pool,No Fence,None,0,3,2009,COD,Normal,39,39
188,1649,20,RL,0.0,8510,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,TA,TA,CBlock,Gd,TA,No,ALQ,500.0,Unf,0.0,500.0,543.0,1043.0,GasA,Ex,Y,SBrkr,1050,0,0,1050,1050,1550.0,1.0,0.0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7.0,6,Typ,0,No Fireplace,Attchd,1971.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,38,38
189,1650,20,RL,60.0,7038,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,4,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,726.0,Unf,0.0,726.0,138.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,864,1590.0,1.0,0.0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6.0,5,Typ,0,No Fireplace,Detchd,2001.0,Unf,2.0,576.0,TA,TA,Y,210,0,0,0,0,0,0,No Pool,GdPrv,None,0,9,2009,WD,Abnorml,39,39
190,1651,20,RL,60.0,9000,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,Names,Norm,Norm,1Fam,1Story,4,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,240.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,864,1104.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,5,Typ,0,No Fireplace,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,0,No Pool,GdWo,None,0,7,2009,WD,Normal,38,3
191,1652,160,RM,21.0,1680,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,254.0,Unf,0.0,254.0,229.0,483.0,GasA,TA,Y,SBrkr,483,504,0,987,987,1241.0,1.0,0.0,1.0,1,1,1.5,2.5,2,1,TA,5.5,6.0,5,Typ,0,No Fireplace,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,36,36
192,1653,160,RM,21.0,1680,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,294.0,404.0,79.0,483.0,GasA,TA,Y,SBrkr,483,504,0,987,987,1391.0,1.0,0.0,1.0,1,1,1.5,2.5,2,1,TA,5.5,6.0,5,Typ,0,No Fireplace,Detchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,37,37
193,1654,160,RL,24.0,2308,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1976,1976,Gable,CompShg,Plywood,BrkComm,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,306.0,Unf,0.0,306.0,498.0,804.0,GasA,TA,Y,SBrkr,804,744,0,1548,1548,1854.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Detchd,1976.0,RFn,2.0,440.0,TA,TA,Y,108,0,0,0,0,0,0,No Pool,No Fence,None,0,9,2009,WD,Normal,33,33
194,1655,120,RL,24.0,2280,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsI,1Story,7,1975,1975,Gable,CompShg,Plywood,BrkComm,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,435.0,LwQ,622.0,1057.0,0.0,1057.0,GasA,TA,Y,SBrkr,1055,0,0,1055,1055,2112.0,0.0,1.0,0.5,2,0,2.0,2.5,2,1,TA,5.5,6.0,4,Typ,1,Fa,Attchd,1975.0,RFn,2.0,440.0,TA,TA,Y,0,27,0,0,0,27,0,No Pool,No Fence,None,0,8,2009,WD,Normal,34,34
195,1656,160,RL,24.0,2349,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsI,2Story,6,1977,1977,Gable,CompShg,Plywood,BrkComm,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,389.0,Unf,0.0,389.0,466.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,1456,1845.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,6,Typ,1,TA,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0,28,0,0,0,28,0,No Pool,No Fence,None,0,5,2009,WD,Normal,32,32
196,1657,160,RL,24.0,2364,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1978,1978,Gable,CompShg,Plywood,BrkComm,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,320.0,Unf,0.0,320.0,484.0,804.0,GasA,TA,Y,SBrkr,804,744,0,1548,1548,1868.0,0.0,1.0,0.5,2,1,2.5,3.0,3,1,TA,7.0,8.0,7,Typ,1,TA,Detchd,1978.0,Unf,2.0,440.0,TA,TA,Y,108,0,0,0,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,31,31
197,1658,160,RL,24.0,2364,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1978,1978,Gable,CompShg,Plywood,BrkComm,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,279.0,Unf,0.0,279.0,576.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,1456,1735.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,6,Typ,1,TA,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,147,0,0,0,0,0,0,No Pool,No Fence,None,0,4,2009,WD,Normal,31,31
198,1659,120,RL,24.0,2104,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,1976,1976,Gable,CompShg,Plywood,BrkComm,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,536.0,Unf,0.0,536.0,300.0,836.0,GasA,TA,Y,SBrkr,836,0,0,836,836,1372.0,0.0,1.0,0.5,1,0,1.0,1.5,2,1,TA,4.5,5.0,5,Typ,0,No Fireplace,Attchd,1976.0,Unf,1.0,345.0,TA,TA,Y,150,20,0,0,0,20,0,No Pool,No Fence,None,0,10,2009,WD,Normal,33,33
199,1660,20,RL,0.0,10710,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,165.0,Gd,TA,PConc,TA,TA,No,BLQ,644.0,Unf,0.0,644.0,220.0,864.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,1120,1764.0,0.0,1.0,0.5,1,0,1.0,1.5,3,1,TA,5.5,6.0,5,Typ,1,TA,Attchd,1966.0,RFn,2.0,656.0,TA,TA,Y,0,162,0,0,0,162,0,No Pool,No Fence,Shed,1200,7,2009,WD,Normal,43,5
200,1661,60,RL,110.0,14257,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726.0,Ex,TA,PConc,Ex,TA,No,GLQ,1360.0,Unf,0.0,1360.0,416.0,1776.0,GasA,Ex,Y,SBrkr,1794,978,0,2772,2772,4132.0,1.0,0.0,1.0,3,1,3.5,4.5,4,1,Ex,9.5,10.0,10,Typ,3,Gd,BuiltIn,2007.0,Fin,3.0,754.0,TA,TA,Y,135,64,0,0,0,64,0,No Pool,No Fence,None,0,6,2009,WD,Normal,2,2
201,1662,60,RL,95.0,12350,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,0.0,986.0,379.0,1365.0,GasA,Ex,Y,SBrkr,1365,1325,0,2690,2690,3676.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,8,Typ,1,Gd,Attchd,2009.0,RFn,3.0,864.0,TA,TA,Y,0,197,0,0,0,197,0,No Pool,No Fence,None,0,7,2009,New,Partial,0,0
202,1663,20,RL,95.0,12350,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,1232.0,788.0,2020.0,GasA,Ex,Y,SBrkr,2020,0,0,2020,2020,3252.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,98,0,No Pool,No Fence,None,0,5,2009,WD,Normal,1,1
203,1664,20,RL,105.0,13693,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2288.0,Unf,0.0,2288.0,342.0,2630.0,GasA,Ex,Y,SBrkr,2674,0,0,2674,2674,4962.0,2.0,0.0,2.0,2,1,2.5,4.5,2,1,Ex,7.5,8.0,8,Typ,2,Gd,Attchd,2007.0,Fin,3.0,762.0,TA,TA,Y,360,50,0,0,0,50,0,No Pool,No Fence,None,0,3,2009,WD,Normal,2,2
204,1665,20,RL,95.0,11578,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,0.0,1736.0,1736.0,GasA,Ex,Y,SBrkr,1736,0,0,1736,1736,1736.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Ex,6.0,6.0,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,834.0,TA,TA,Y,319,90,0,0,0,90,0,No Pool,No Fence,None,0,7,2009,WD,Normal,1,1
205,1666,20,RL,129.0,16870,Pave,No Alley Access,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,Unf,0.0,1531.0,251.0,1782.0,GasA,Ex,Y,SBrkr,1782,0,0,1782,1782,3313.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,2,Gd,Attchd,2004.0,Fin,3.0,932.0,TA,TA,Y,99,82,0,0,0,82,0,No Pool,No Fence,None,0,4,2009,WD,Normal,5,4
206,1667,60,RL,59.0,23303,Pave,No Alley Access,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230.0,Unf,0.0,1230.0,278.0,1508.0,GasA,Ex,Y,SBrkr,1508,1012,0,2520,2520,3750.0,1.0,0.0,1.0,2,1,2.5,3.5,5,1,Ex,9.5,10.0,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,640.0,TA,TA,Y,192,273,0,0,0,273,0,No Pool,No Fence,None,0,6,2009,WD,Family,2,2
207,1668,20,RL,87.0,10367,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,0.0,1015.0,724.0,1739.0,GasA,Ex,Y,SBrkr,1743,0,0,1743,1743,2758.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,927.0,TA,TA,Y,168,45,0,0,0,45,0,No Pool,No Fence,None,0,6,2009,ConLI,Normal,1,1
208,1669,20,RL,77.0,10872,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,1037.0,467.0,1504.0,GasA,Ex,Y,SBrkr,1531,0,0,1531,1531,2568.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184,52,0,0,0,52,0,No Pool,No Fence,None,0,2,2009,WD,Normal,3,3
209,1670,20,RL,102.0,13514,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,285.0,Ex,TA,PConc,Ex,TA,No,GLQ,1142.0,Unf,0.0,1142.0,632.0,1774.0,GasA,Ex,Y,SBrkr,1808,0,0,1808,1808,2950.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,850.0,TA,TA,Y,200,26,0,0,0,26,0,No Pool,No Fence,None,0,3,2009,WD,Normal,1,1
210,1671,20,RL,90.0,12878,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,ALQ,1262.0,Unf,0.0,1262.0,498.0,1760.0,GasA,Ex,Y,SBrkr,1760,0,0,1760,1760,3022.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,583.0,TA,TA,Y,165,190,0,0,0,190,0,No Pool,No Fence,None,0,6,2009,WD,Normal,6,5
211,1672,20,RL,110.0,15274,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,1972.0,480.0,2452.0,GasA,Ex,Y,SBrkr,2452,0,0,2452,2452,4424.0,2.0,0.0,2.0,2,0,2.0,4.0,3,1,Ex,8.0,8.0,10,Typ,1,Gd,Attchd,2003.0,Fin,3.0,886.0,TA,TA,Y,0,116,0,0,0,116,0,No Pool,MnPrv,None,0,7,2009,WD,Normal,6,6
212,1673,60,RL,96.0,13262,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1105,1295,0,2400,2400,2400.0,0.0,0.0,0.0,3,1,3.5,3.5,4,1,Gd,8.5,9.0,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,730.0,TA,TA,Y,114,40,0,0,0,40,0,No Pool,No Fence,None,0,6,2009,WD,Normal,6,5
213,1674,20,RL,70.0,9658,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1598.0,1598.0,GasA,Gd,Y,SBrkr,1606,0,0,1606,1606,1606.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2006.0,RFn,3.0,871.0,TA,TA,Y,230,60,0,0,0,60,0,No Pool,No Fence,None,0,7,2009,WD,Normal,3,3
214,1675,120,RL,47.0,6904,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,ALQ,836.0,Unf,0.0,836.0,522.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1358,2194.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,192,36,0,0,0,36,0,No Pool,No Fence,None,0,8,2009,WD,Normal,4,4
215,1676,120,RL,34.0,5122,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,0.0,881.0,425.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,0,1306,1306,2187.0,1.0,0.0,1.0,2,0,2.0,3.0,1,1,Gd,5.0,5.0,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,TA,Y,170,63,0,0,0,63,0,No Pool,No Fence,None,0,3,2009,WD,Normal,4,4
216,1677,120,RL,80.0,10307,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,876.0,474.0,1350.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1358,2234.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,484.0,TA,TA,Y,192,26,0,0,0,26,0,No Pool,No Fence,None,0,5,2009,WD,Normal,2,1
217,1678,20,RL,100.0,14836,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,2004,2005,Hip,CompShg,CemntBd,CemntBd,Stone,730.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2146.0,Unf,0.0,2146.0,346.0,2492.0,GasA,Ex,Y,SBrkr,2492,0,0,2492,2492,4638.0,1.0,0.0,1.0,2,1,2.5,3.5,2,1,Ex,6.5,7.0,8,Typ,1,Ex,Attchd,2004.0,Fin,3.0,949.0,TA,TA,Y,226,235,0,0,0,235,0,No Pool,No Fence,None,0,2,2009,WD,Abnorml,5,4
